spectrogram,label
graher1_XC573925.ogg.npy,graher1
litgre1_XC652735.ogg.npy,litgre1
litspi1_XC342506.ogg.npy,litspi1
brnshr_XC458242.ogg.npy,brnshr
hoopoe_XC309444.ogg.npy,hoopoe
pursun3_XC430477.ogg.npy,pursun3
moipig1_XC178249.ogg.npy,moipig1
whtkin2_XC698979.ogg.npy,whtkin2
zitcis1_XC824997.ogg.npy,zitcis1
grnsan_XC520129.ogg.npy,grnsan
blhori1_XC740468.ogg.npy,blhori1
bcnher_XC796526.ogg.npy,bcnher
eurcoo_XC597486.ogg.npy,eurcoo
gargan_XC792064.ogg.npy,gargan
putbab1_XC316365.ogg.npy,putbab1
comior1_XC730884.ogg.npy,comior1
hoopoe_XC611596.ogg.npy,hoopoe
pursun3_XC653654.ogg.npy,pursun3
pursun4_XC424188.ogg.npy,pursun4
comros_XC373016.ogg.npy,comros
wemhar1_XC175709.ogg.npy,wemhar1
houspa_XC521289.ogg.npy,houspa
rewbul_XC715612.ogg.npy,rewbul
asikoe2_XC788192.ogg.npy,asikoe2
comior1_XC779685.ogg.npy,comior1
grecou1_XC447335.ogg.npy,grecou1
gryfra_XC644009.ogg.npy,gryfra
houcro1_XC346129.ogg.npy,houcro1
litgre1_XC501094.ogg.npy,litgre1
grehor1_XC400322.ogg.npy,grehor1
grnsan_XC542515.ogg.npy,grnsan
comsan_XC581732.ogg.npy,comsan
bwfshr1_XC700605.ogg.npy,bwfshr1
litgre1_XC550751.ogg.npy,litgre1
compea_XC844935.ogg.npy,compea
eurcoo_XC552383.ogg.npy,eurcoo
pursun4_XC541651.ogg.npy,pursun4
ashdro1_XC210374.ogg.npy,ashdro1
brnshr_XC594269.ogg.npy,brnshr
lirplo_XC263696.ogg.npy,lirplo
blrwar1_XC654497.ogg.npy,blrwar1
asikoe2_XC786033.ogg.npy,asikoe2
zitcis1_XC434461.ogg.npy,zitcis1
rorpar_XC845917.ogg.npy,rorpar
litegr_XC757553.ogg.npy,litegr
kenplo1_XC655041.ogg.npy,kenplo1
wemhar1_XC801322.ogg.npy,wemhar1
grbeat1_XC577285.ogg.npy,grbeat1
junbab2_XC142707.ogg.npy,junbab2
labcro1_XC388534.ogg.npy,labcro1
commoo3_XC268739.ogg.npy,commoo3
grnsan_XC745495.ogg.npy,grnsan
comros_XC681742.ogg.npy,comros
btbeat1_XC19601.ogg.npy,btbeat1
grewar3_XC456610.ogg.npy,grewar3
junbab2_XC796047.ogg.npy,junbab2
barswa_XC679411.ogg.npy,barswa
comsan_XC809526.ogg.npy,comsan
pabflo1_XC392178.ogg.npy,pabflo1
whbwoo2_XC490566.ogg.npy,whbwoo2
lirplo_XC527172.ogg.npy,lirplo
lirplo_XC785158.ogg.npy,lirplo
tibfly3_XC683986.ogg.npy,tibfly3
forwag1_XC814058.ogg.npy,forwag1
ashpri1_XC754290.ogg.npy,ashpri1
comgre_XC672544.ogg.npy,comgre
comfla1_XC365435.ogg.npy,comfla1
grewar3_XC324009.ogg.npy,grewar3
bkwsti_XC584704.ogg.npy,bkwsti
rorpar_XC267024.ogg.npy,rorpar
zitcis1_XC292988.ogg.npy,zitcis1
purher1_XC743777.ogg.npy,purher1
houspa_XC554654.ogg.npy,houspa
comtai1_XC293586.ogg.npy,comtai1
litgre1_XC821288.ogg.npy,litgre1
whcbar1_XC574713.ogg.npy,whcbar1
gargan_XC360227.ogg.npy,gargan
spodov_XC304725.ogg.npy,spodov
categr_XC713106.ogg.npy,categr
categr_XC327832.ogg.npy,categr
grtdro1_XC461008.ogg.npy,grtdro1
comsan_XC828845.ogg.npy,comsan
laudov1_XC444436.ogg.npy,laudov1
grecou1_XC453348.ogg.npy,grecou1
commoo3_XC545755.ogg.npy,commoo3
barswa_XC725594.ogg.npy,barswa
purher1_XC827205.ogg.npy,purher1
eurcoo_XC732223.ogg.npy,eurcoo
grecou1_XC845377.ogg.npy,grecou1
lirplo_XC562810.ogg.npy,lirplo
eucdov_XC454593.ogg.npy,eucdov
bcnher_XC794441.ogg.npy,bcnher
houspa_XC697283.ogg.npy,houspa
greegr_XC453357.ogg.npy,greegr
litgre1_XC567962.ogg.npy,litgre1
eaywag1_XC183667.ogg.npy,eaywag1
bcnher_XC85246.ogg.npy,bcnher
eurcoo_XC674448.ogg.npy,eurcoo
blnmon1_XC192632.ogg.npy,blnmon1
barswa_XC744642.ogg.npy,barswa
zitcis1_XC583640.ogg.npy,zitcis1
grtdro1_XC528834.ogg.npy,grtdro1
purher1_XC711956.ogg.npy,purher1
eurcoo_XC734283.ogg.npy,eurcoo
eaywag1_XC312182.ogg.npy,eaywag1
grnsan_XC713511.ogg.npy,grnsan
brcful1_XC612668.ogg.npy,brcful1
comros_XC560296.ogg.npy,comros
blrwar1_XC507680.ogg.npy,blrwar1
litgre1_XC718218.ogg.npy,litgre1
paisto1_XC351853.ogg.npy,paisto1
bladro1_XC771295.ogg.npy,bladro1
gybpri1_XC541994.ogg.npy,gybpri1
rorpar_XC464292.ogg.npy,rorpar
commoo3_XC535530.ogg.npy,commoo3
bkwsti_XC442265.ogg.npy,bkwsti
eucdov_XC268867.ogg.npy,eucdov
comfla1_XC296207.ogg.npy,comfla1
grnsan_XC500337.ogg.npy,grnsan
piekin1_XC195765.ogg.npy,piekin1
barswa_XC667239.ogg.npy,barswa
commyn_XC184794.ogg.npy,commyn
yebbab1_XC406116.ogg.npy,yebbab1
graher1_XC545996.ogg.npy,graher1
greegr_XC638749.ogg.npy,greegr
marsan_XC383290.ogg.npy,marsan
houspa_XC859067.ogg.npy,houspa
houspa_XC326676.ogg.npy,houspa
hoopoe_XC108366.ogg.npy,hoopoe
barswa_XC368012.ogg.npy,barswa
bkwsti_XC418409.ogg.npy,bkwsti
gryfra_XC667223.ogg.npy,gryfra
grecou1_XC778392.ogg.npy,grecou1
purher1_XC668916.ogg.npy,purher1
litgre1_XC702100.ogg.npy,litgre1
comtai1_XC725371.ogg.npy,comtai1
litswi1_XC153681.ogg.npy,litswi1
bkwsti_XC562311.ogg.npy,bkwsti
pursun4_XC639220.ogg.npy,pursun4
bcnher_XC656878.ogg.npy,bcnher
gryfra_XC459287.ogg.npy,gryfra
purher1_XC734234.ogg.npy,purher1
mawthr1_XC178305.ogg.npy,mawthr1
brwowl1_XC833711.ogg.npy,brwowl1
copbar1_XC209551.ogg.npy,copbar1
rewbul_XC214229.ogg.npy,rewbul
bcnher_XC744818.ogg.npy,bcnher
crseag1_XC509308.ogg.npy,crseag1
redspu1_XC284532.ogg.npy,redspu1
labcro1_XC115148.ogg.npy,labcro1
spepic1_XC768458.ogg.npy,spepic1
bcnher_XC669542.ogg.npy,bcnher
blakit1_XC129825.ogg.npy,blakit1
purher1_XC670683.ogg.npy,purher1
gybpri1_XC858986.ogg.npy,gybpri1
piebus1_XC185036.ogg.npy,piebus1
copbar1_XC212061.ogg.npy,copbar1
whtkin2_XC135397.ogg.npy,whtkin2
eucdov_XC668319.ogg.npy,eucdov
comgre_XC507428.ogg.npy,comgre
litgre1_XC567951.ogg.npy,litgre1
lirplo_XC541216.ogg.npy,lirplo
graher1_XC768226.ogg.npy,graher1
gyhcaf1_XC292228.ogg.npy,gyhcaf1
putbab1_XC665571.ogg.npy,putbab1
zitcis1_XC658793.ogg.npy,zitcis1
litegr_XC515900.ogg.npy,litegr
comgre_XC740788.ogg.npy,comgre
grbeat1_XC118201.ogg.npy,grbeat1
comior1_XC192031.ogg.npy,comior1
forwag1_XC758848.ogg.npy,forwag1
commoo3_XC761604.ogg.npy,commoo3
comros_XC247484.ogg.npy,comros
labcro1_XC579948.ogg.npy,labcro1
spodov_XC443312.ogg.npy,spodov
bkwsti_XC282920.ogg.npy,bkwsti
asbfly_XC342638.ogg.npy,asbfly
whbwat1_XC138531.ogg.npy,whbwat1
wemhar1_XC175684.ogg.npy,wemhar1
bcnher_XC668952.ogg.npy,bcnher
labcro1_XC577848.ogg.npy,labcro1
tibfly3_XC209014.ogg.npy,tibfly3
purher1_XC667458.ogg.npy,purher1
blrwar1_XC659105.ogg.npy,blrwar1
commyn_XC331552.ogg.npy,commyn
woosan_XC740798.ogg.npy,woosan
ashdro1_XC773323.ogg.npy,ashdro1
comtai1_XC307406.ogg.npy,comtai1
comsan_XC796316.ogg.npy,comsan
lirplo_XC743839.ogg.npy,lirplo
whcbar1_XC411580.ogg.npy,whcbar1
zitcis1_XC471718.ogg.npy,zitcis1
woosan_XC742928.ogg.npy,woosan
houcro1_XC532303.ogg.npy,houcro1
grywag_XC482992.ogg.npy,grywag
grnsan_XC545234.ogg.npy,grnsan
spepic1_XC303984.ogg.npy,spepic1
grewar3_XC375448.ogg.npy,grewar3
houspa_XC835063.ogg.npy,houspa
greegr_XC673449.ogg.npy,greegr
barswa_XC169360.ogg.npy,barswa
blnmon1_XC741215.ogg.npy,blnmon1
graher1_XC707170.ogg.npy,graher1
gyhcaf1_XC491048.ogg.npy,gyhcaf1
bladro1_XC840786.ogg.npy,bladro1
inbrob1_XC19733.ogg.npy,inbrob1
eaywag1_XC542446.ogg.npy,eaywag1
bkwsti_XC578971.ogg.npy,bkwsti
cregos1_XC575553.ogg.npy,cregos1
rufbab3_XC165293.ogg.npy,rufbab3
whbsho3_XC856490.ogg.npy,whbsho3
malpar1_XC404465.ogg.npy,malpar1
blnmon1_XC351465.ogg.npy,blnmon1
bkwsti_XC749446.ogg.npy,bkwsti
bkwsti_XC685751.ogg.npy,bkwsti
brnshr_XC458251.ogg.npy,brnshr
litgre1_XC741696.ogg.npy,litgre1
labcro1_XC255059.ogg.npy,labcro1
comros_XC199245.ogg.npy,comros
bkwsti_XC807177.ogg.npy,bkwsti
blakit1_XC466286.ogg.npy,blakit1
commyn_XC469075.ogg.npy,commyn
blakit1_XC811135.ogg.npy,blakit1
bkwsti_XC283844.ogg.npy,bkwsti
shikra1_XC301277.ogg.npy,shikra1
labcro1_XC626468.ogg.npy,labcro1
graher1_XC601949.ogg.npy,graher1
rorpar_XC845025.ogg.npy,rorpar
comros_XC620922.ogg.npy,comros
bcnher_XC590462.ogg.npy,bcnher
barswa_XC757868.ogg.npy,barswa
grewar3_XC134760.ogg.npy,grewar3
tibfly3_XC796015.ogg.npy,tibfly3
blhori1_XC125383.ogg.npy,blhori1
bladro1_XC440526.ogg.npy,bladro1
brodro1_XC736489.ogg.npy,brodro1
comros_XC200456.ogg.npy,comros
comtai1_XC489159.ogg.npy,comtai1
grtdro1_XC175837.ogg.npy,grtdro1
rorpar_XC535796.ogg.npy,rorpar
grewar3_XC145183.ogg.npy,grewar3
wemhar1_XC552448.ogg.npy,wemhar1
wemhar1_XC649769.ogg.npy,wemhar1
litgre1_XC810044.ogg.npy,litgre1
whtkin2_XC149784.ogg.npy,whtkin2
comsan_XC431425.ogg.npy,comsan
comtai1_XC785734.ogg.npy,comtai1
zitcis1_XC768494.ogg.npy,zitcis1
malpar1_XC785362.ogg.npy,malpar1
litgre1_XC463907.ogg.npy,litgre1
comsan_XC582947.ogg.npy,comsan
rorpar_XC263126.ogg.npy,rorpar
rorpar_XC36477.ogg.npy,rorpar
litswi1_XC203039.ogg.npy,litswi1
pursun4_XC454341.ogg.npy,pursun4
eucdov_XC617135.ogg.npy,eucdov
lobsun2_XC487971.ogg.npy,lobsun2
comkin1_XC496572.ogg.npy,comkin1
grewar3_XC194418.ogg.npy,grewar3
commoo3_XC185246.ogg.npy,commoo3
rorpar_XC356734.ogg.npy,rorpar
rerswa1_XC423900.ogg.npy,rerswa1
laudov1_XC336389.ogg.npy,laudov1
labcro1_XC204599.ogg.npy,labcro1
zitcis1_XC564094.ogg.npy,zitcis1
comsan_XC338206.ogg.npy,comsan
grywag_XC483466.ogg.npy,grywag
categr_XC45474.ogg.npy,categr
litegr_XC411011.ogg.npy,litegr
comros_XC135790.ogg.npy,comros
eaywag1_XC56695.ogg.npy,eaywag1
eaywag1_XC642035.ogg.npy,eaywag1
zitcis1_XC508022.ogg.npy,zitcis1
graher1_XC646924.ogg.npy,graher1
gryfra_XC611581.ogg.npy,gryfra
barswa_XC652315.ogg.npy,barswa
houspa_XC704130.ogg.npy,houspa
commoo3_XC586138.ogg.npy,commoo3
eucdov_XC821006.ogg.npy,eucdov
spodov_XC725662.ogg.npy,spodov
shikra1_XC201572.ogg.npy,shikra1
grewar3_XC342322.ogg.npy,grewar3
eaywag1_XC334141.ogg.npy,eaywag1
comkin1_XC795701.ogg.npy,comkin1
blrwar1_XC561845.ogg.npy,blrwar1
grtdro1_XC19686.ogg.npy,grtdro1
forwag1_XC806804.ogg.npy,forwag1
eaywag1_XC744973.ogg.npy,eaywag1
grecou1_XC632724.ogg.npy,grecou1
pursun3_XC306703.ogg.npy,pursun3
zitcis1_XC276727.ogg.npy,zitcis1
nutman_XC594267.ogg.npy,nutman
comgre_XC748918.ogg.npy,comgre
lirplo_XC523192.ogg.npy,lirplo
blakit1_XC823305.ogg.npy,blakit1
graher1_XC649642.ogg.npy,graher1
rorpar_XC294389.ogg.npy,rorpar
comkin1_XC496579.ogg.npy,comkin1
gargan_XC708967.ogg.npy,gargan
rutfly6_XC19840.ogg.npy,rutfly6
revbul_XC392133.ogg.npy,revbul
whbtre1_XC19894.ogg.npy,whbtre1
woosan_XC788053.ogg.npy,woosan
eucdov_XC316367.ogg.npy,eucdov
bcnher_XC692582.ogg.npy,bcnher
nutman_XC235006.ogg.npy,nutman
lirplo_XC545122.ogg.npy,lirplo
cohcuc1_XC667557.ogg.npy,cohcuc1
gyhcaf1_XC92655.ogg.npy,gyhcaf1
bcnher_XC267057.ogg.npy,bcnher
asbfly_XC741062.ogg.npy,asbfly
houspa_XC791127.ogg.npy,houspa
comkin1_XC215924.ogg.npy,comkin1
dafbab1_XC661287.ogg.npy,dafbab1
purher1_XC125789.ogg.npy,purher1
blrwar1_XC662006.ogg.npy,blrwar1
stbkin1_XC786594.ogg.npy,stbkin1
bcnher_XC827610.ogg.npy,bcnher
commoo3_XC459202.ogg.npy,commoo3
spodov_XC786220.ogg.npy,spodov
greegr_XC287953.ogg.npy,greegr
kenplo1_XC185101.ogg.npy,kenplo1
categr_XC45473.ogg.npy,categr
grejun2_XC574336.ogg.npy,grejun2
litegr_XC585643.ogg.npy,litegr
eaywag1_XC316889.ogg.npy,eaywag1
comsan_XC672722.ogg.npy,comsan
brwjac1_XC466294.ogg.npy,brwjac1
comgre_XC785527.ogg.npy,comgre
grecou1_XC163845.ogg.npy,grecou1
kenplo1_XC639299.ogg.npy,kenplo1
eaywag1_XC544240.ogg.npy,eaywag1
grecou1_XC415705.ogg.npy,grecou1
barswa_XC564035.ogg.npy,barswa
bkwsti_XC633415.ogg.npy,bkwsti
graher1_XC590148.ogg.npy,graher1
commyn_XC400882.ogg.npy,commyn
purher1_XC480204.ogg.npy,purher1
purher1_XC681449.ogg.npy,purher1
bladro1_XC580936.ogg.npy,bladro1
houcro1_XC808314.ogg.npy,houcro1
eucdov_XC205916.ogg.npy,eucdov
grywag_XC795563.ogg.npy,grywag
litgre1_XC797805.ogg.npy,litgre1
bkwsti_XC546368.ogg.npy,bkwsti
brodro1_XC428967.ogg.npy,brodro1
litgre1_XC710861.ogg.npy,litgre1
rorpar_XC669425.ogg.npy,rorpar
grewar3_XC319865.ogg.npy,grewar3
whbwoo2_XC469388.ogg.npy,whbwoo2
commyn_XC704442.ogg.npy,commyn
bcnher_XC243449.ogg.npy,bcnher
grywag_XC812488.ogg.npy,grywag
grecou1_XC571427.ogg.npy,grecou1
litegr_XC577901.ogg.npy,litegr
rorpar_XC757705.ogg.npy,rorpar
comgre_XC580642.ogg.npy,comgre
brnshr_XC458249.ogg.npy,brnshr
litegr_XC701677.ogg.npy,litegr
litgre1_XC788448.ogg.npy,litgre1
purher1_XC816658.ogg.npy,purher1
pursun4_XC544179.ogg.npy,pursun4
woosan_XC814695.ogg.npy,woosan
grnsan_XC719930.ogg.npy,grnsan
graher1_XC432996.ogg.npy,graher1
asikoe2_XC729705.ogg.npy,asikoe2
gloibi_XC785628.ogg.npy,gloibi
litspi1_XC807854.ogg.npy,litspi1
bkskit1_XC350365.ogg.npy,bkskit1
litegr_XC333992.ogg.npy,litegr
eaywag1_XC790720.ogg.npy,eaywag1
comior1_XC841198.ogg.npy,comior1
grnwar1_XC741930.ogg.npy,grnwar1
whiter2_XC720986.ogg.npy,whiter2
comsan_XC667806.ogg.npy,comsan
grewar3_XC817793.ogg.npy,grewar3
whtkin2_XC600800.ogg.npy,whtkin2
brcful1_XC721638.ogg.npy,brcful1
woosan_XC378022.ogg.npy,woosan
graher1_XC711534.ogg.npy,graher1
bladro1_XC356443.ogg.npy,bladro1
comros_XC372699.ogg.npy,comros
commoo3_XC709569.ogg.npy,commoo3
spodov_XC710627.ogg.npy,spodov
gyhcaf1_XC491052.ogg.npy,gyhcaf1
comkin1_XC689882.ogg.npy,comkin1
houspa_XC326659.ogg.npy,houspa
bkwsti_XC658944.ogg.npy,bkwsti
revbul_XC573346.ogg.npy,revbul
whbwoo2_XC776482.ogg.npy,whbwoo2
comros_XC199489.ogg.npy,comros
grywag_XC448586.ogg.npy,grywag
indrob1_XC647278.ogg.npy,indrob1
comsan_XC435523.ogg.npy,comsan
bkwsti_XC424039.ogg.npy,bkwsti
comsan_XC585285.ogg.npy,comsan
greegr_XC257307.ogg.npy,greegr
mawthr1_XC211615.ogg.npy,mawthr1
whiter2_XC178202.ogg.npy,whiter2
grtdro1_XC858364.ogg.npy,grtdro1
brwowl1_XC746561.ogg.npy,brwowl1
graher1_XC580772.ogg.npy,graher1
comros_XC559584.ogg.npy,comros
pursun3_XC469365.ogg.npy,pursun3
commoo3_XC694488.ogg.npy,commoo3
gargan_XC411032.ogg.npy,gargan
litgre1_XC585762.ogg.npy,litgre1
gyhcaf1_XC382823.ogg.npy,gyhcaf1
cregos1_XC539078.ogg.npy,cregos1
comkin1_XC674470.ogg.npy,comkin1
kenplo1_XC494532.ogg.npy,kenplo1
comkin1_XC607364.ogg.npy,comkin1
insowl1_XC792535.ogg.npy,insowl1
tibfly3_XC643739.ogg.npy,tibfly3
whcbar1_XC460800.ogg.npy,whcbar1
bcnher_XC753950.ogg.npy,bcnher
rewbul_XC307714.ogg.npy,rewbul
inbrob1_XC681624.ogg.npy,inbrob1
zitcis1_XC567945.ogg.npy,zitcis1
grywag_XC486565.ogg.npy,grywag
comros_XC378783.ogg.npy,comros
zitcis1_XC495904.ogg.npy,zitcis1
rocpig_XC500497.ogg.npy,rocpig
grecou1_XC621009.ogg.npy,grecou1
graher1_XC667653.ogg.npy,graher1
blrwar1_XC826043.ogg.npy,blrwar1
plapri1_XC839170.ogg.npy,plapri1
whtkin2_XC169565.ogg.npy,whtkin2
comior1_XC376482.ogg.npy,comior1
litgre1_XC580889.ogg.npy,litgre1
grnsan_XC828219.ogg.npy,grnsan
houspa_XC302911.ogg.npy,houspa
purher1_XC796443.ogg.npy,purher1
comgre_XC500461.ogg.npy,comgre
grnsan_XC746431.ogg.npy,grnsan
kenplo1_XC522273.ogg.npy,kenplo1
eucdov_XC647374.ogg.npy,eucdov
graher1_XC526866.ogg.npy,graher1
gybpri1_XC316823.ogg.npy,gybpri1
wemhar1_XC42183.ogg.npy,wemhar1
asikoe2_XC194196.ogg.npy,asikoe2
piebus1_XC142724.ogg.npy,piebus1
whbwoo2_XC490565.ogg.npy,whbwoo2
comros_XC482925.ogg.npy,comros
comgre_XC686486.ogg.npy,comgre
commoo3_XC534419.ogg.npy,commoo3
whiter2_XC284556.ogg.npy,whiter2
rocpig_XC465539.ogg.npy,rocpig
rerswa1_XC723730.ogg.npy,rerswa1
whbwoo2_XC158218.ogg.npy,whbwoo2
blakit1_XC495888.ogg.npy,blakit1
lirplo_XC551259.ogg.npy,lirplo
lesyel1_XC366014.ogg.npy,lesyel1
indpit1_XC139543.ogg.npy,indpit1
bcnher_XC826993.ogg.npy,bcnher
comros_XC324518.ogg.npy,comros
rorpar_XC430604.ogg.npy,rorpar
comkin1_XC149671.ogg.npy,comkin1
rorpar_XC688327.ogg.npy,rorpar
brakit1_XC386935.ogg.npy,brakit1
bkskit1_XC352570.ogg.npy,bkskit1
rocpig_XC364890.ogg.npy,rocpig
grnsan_XC568008.ogg.npy,grnsan
lirplo_XC485451.ogg.npy,lirplo
bkskit1_XC350266.ogg.npy,bkskit1
lesyel1_XC390463.ogg.npy,lesyel1
eurcoo_XC668242.ogg.npy,eurcoo
indpit1_XC453370.ogg.npy,indpit1
grtdro1_XC566148.ogg.npy,grtdro1
purher1_XC678821.ogg.npy,purher1
wemhar1_XC262852.ogg.npy,wemhar1
commoo3_XC638904.ogg.npy,commoo3
litspi1_XC179567.ogg.npy,litspi1
graher1_XC552847.ogg.npy,graher1
bkwsti_XC269382.ogg.npy,bkwsti
litegr_XC333949.ogg.npy,litegr
rorpar_XC631830.ogg.npy,rorpar
litgre1_XC551463.ogg.npy,litgre1
revbul_XC207652.ogg.npy,revbul
houspa_XC578210.ogg.npy,houspa
blnmon1_XC642921.ogg.npy,blnmon1
bkwsti_XC507337.ogg.npy,bkwsti
ashdro1_XC396580.ogg.npy,ashdro1
whbwat1_XC447222.ogg.npy,whbwat1
rocpig_XC661810.ogg.npy,rocpig
blrwar1_XC732585.ogg.npy,blrwar1
barswa_XC187796.ogg.npy,barswa
gargan_XC711715.ogg.npy,gargan
eurcoo_XC538448.ogg.npy,eurcoo
zitcis1_XC621551.ogg.npy,zitcis1
grecou1_XC761594.ogg.npy,grecou1
litegr_XC294610.ogg.npy,litegr
bladro1_XC546083.ogg.npy,bladro1
comkin1_XC133838.ogg.npy,comkin1
comkin1_XC670137.ogg.npy,comkin1
comros_XC396977.ogg.npy,comros
hoopoe_XC318438.ogg.npy,hoopoe
wemhar1_XC269746.ogg.npy,wemhar1
tibfly3_XC428965.ogg.npy,tibfly3
comkin1_XC361638.ogg.npy,comkin1
insowl1_XC301142.ogg.npy,insowl1
blrwar1_XC184748.ogg.npy,blrwar1
houspa_XC678677.ogg.npy,houspa
comgre_XC175341.ogg.npy,comgre
graher1_XC185087.ogg.npy,graher1
eucdov_XC167578.ogg.npy,eucdov
commyn_XC571182.ogg.npy,commyn
woosan_XC146456.ogg.npy,woosan
barswa_XC657995.ogg.npy,barswa
comgre_XC276845.ogg.npy,comgre
whrmun_XC207664.ogg.npy,whrmun
categr_XC108820.ogg.npy,categr
purswa3_XC797490.ogg.npy,purswa3
zitcis1_XC633803.ogg.npy,zitcis1
zitcis1_XC333706.ogg.npy,zitcis1
spodov_XC469220.ogg.npy,spodov
bkwsti_XC666048.ogg.npy,bkwsti
orihob2_XC745215.ogg.npy,orihob2
blnmon1_XC295001.ogg.npy,blnmon1
hoopoe_XC686113.ogg.npy,hoopoe
brodro1_XC151512.ogg.npy,brodro1
purher1_XC732686.ogg.npy,purher1
vehpar1_XC209752.ogg.npy,vehpar1
commoo3_XC149725.ogg.npy,commoo3
asbfly_XC505369.ogg.npy,asbfly
kenplo1_XC579849.ogg.npy,kenplo1
labcro1_XC802906.ogg.npy,labcro1
grbeat1_XC590326.ogg.npy,grbeat1
lirplo_XC420653.ogg.npy,lirplo
ashdro1_XC815396.ogg.npy,ashdro1
blrwar1_XC653808.ogg.npy,blrwar1
eurbla2_XC574611.ogg.npy,eurbla2
hoopoe_XC644371.ogg.npy,hoopoe
piekin1_XC855527.ogg.npy,piekin1
lblwar1_XC324173.ogg.npy,lblwar1
commoo3_XC549134.ogg.npy,commoo3
zitcis1_XC662202.ogg.npy,zitcis1
whiter2_XC823866.ogg.npy,whiter2
aspfly1_XC444464.ogg.npy,aspfly1
greegr_XC437079.ogg.npy,greegr
spepic1_XC629222.ogg.npy,spepic1
eaywag1_XC792642.ogg.npy,eaywag1
graher1_XC754743.ogg.npy,graher1
gybpri1_XC576908.ogg.npy,gybpri1
comros_XC255336.ogg.npy,comros
lesyel1_XC356427.ogg.npy,lesyel1
inbrob1_XC800683.ogg.npy,inbrob1
woosan_XC557396.ogg.npy,woosan
eaywag1_XC118267.ogg.npy,eaywag1
revbul_XC317126.ogg.npy,revbul
barswa_XC278555.ogg.npy,barswa
kenplo1_XC318418.ogg.npy,kenplo1
lewduc1_XC190973.ogg.npy,lewduc1
eurcoo_XC635738.ogg.npy,eurcoo
blrwar1_XC650323.ogg.npy,blrwar1
zitcis1_XC773830.ogg.npy,zitcis1
zitcis1_XC797511.ogg.npy,zitcis1
brnshr_XC293458.ogg.npy,brnshr
grewar3_XC378012.ogg.npy,grewar3
grewar3_XC745754.ogg.npy,grewar3
zitcis1_XC578320.ogg.npy,zitcis1
rorpar_XC489801.ogg.npy,rorpar
heswoo1_XC357149.ogg.npy,heswoo1
wemhar1_XC721047.ogg.npy,wemhar1
greegr_XC678629.ogg.npy,greegr
spoowl1_XC487525.ogg.npy,spoowl1
grewar3_XC378859.ogg.npy,grewar3
comkin1_XC146468.ogg.npy,comkin1
bkwsti_XC737336.ogg.npy,bkwsti
kenplo1_XC414680.ogg.npy,kenplo1
zitcis1_XC801596.ogg.npy,zitcis1
ashwoo2_XC169810.ogg.npy,ashwoo2
eaywag1_XC151528.ogg.npy,eaywag1
blrwar1_XC826060.ogg.npy,blrwar1
commoo3_XC790079.ogg.npy,commoo3
comkin1_XC518056.ogg.npy,comkin1
sttwoo1_XC637337.ogg.npy,sttwoo1
crseag1_XC530269.ogg.npy,crseag1
houspa_XC318067.ogg.npy,houspa
thbwar1_XC352389.ogg.npy,thbwar1
gyhcaf1_XC786026.ogg.npy,gyhcaf1
litgre1_XC333106.ogg.npy,litgre1
comsan_XC494789.ogg.npy,comsan
blhori1_XC798564.ogg.npy,blhori1
litgre1_XC669663.ogg.npy,litgre1
asikoe2_XC715821.ogg.npy,asikoe2
lblwar1_XC687961.ogg.npy,lblwar1
comkin1_XC494721.ogg.npy,comkin1
plapri1_XC399873.ogg.npy,plapri1
comsan_XC489016.ogg.npy,comsan
bkwsti_XC592464.ogg.npy,bkwsti
revbul_XC110523.ogg.npy,revbul
graher1_XC829330.ogg.npy,graher1
ruftre2_XC283556.ogg.npy,ruftre2
houspa_XC183867.ogg.npy,houspa
whcbar1_XC296420.ogg.npy,whcbar1
woosan_XC380950.ogg.npy,woosan
laudov1_XC405377.ogg.npy,laudov1
comgre_XC686493.ogg.npy,comgre
litegr_XC576312.ogg.npy,litegr
spodov_XC441821.ogg.npy,spodov
brnshr_XC458258.ogg.npy,brnshr
barswa_XC423524.ogg.npy,barswa
gyhcaf1_XC560428.ogg.npy,gyhcaf1
grywag_XC701896.ogg.npy,grywag
spodov_XC723871.ogg.npy,spodov
zitcis1_XC581217.ogg.npy,zitcis1
blrwar1_XC417232.ogg.npy,blrwar1
bcnher_XC801256.ogg.npy,bcnher
spodov_XC510575.ogg.npy,spodov
putbab1_XC781016.ogg.npy,putbab1
comkin1_XC742886.ogg.npy,comkin1
comros_XC527257.ogg.npy,comros
rerswa1_XC423976.ogg.npy,rerswa1
eucdov_XC37442.ogg.npy,eucdov
zitcis1_XC511186.ogg.npy,zitcis1
commoo3_XC781082.ogg.npy,commoo3
lirplo_XC814043.ogg.npy,lirplo
litgre1_XC554320.ogg.npy,litgre1
purher1_XC480203.ogg.npy,purher1
wemhar1_XC627646.ogg.npy,wemhar1
comkin1_XC602783.ogg.npy,comkin1
asbfly_XC713467.ogg.npy,asbfly
graher1_XC436470.ogg.npy,graher1
comkin1_XC686763.ogg.npy,comkin1
eurcoo_XC696734.ogg.npy,eurcoo
bkwsti_XC581043.ogg.npy,bkwsti
comsan_XC632676.ogg.npy,comsan
commoo3_XC378482.ogg.npy,commoo3
nutman_XC588179.ogg.npy,nutman
lewduc1_XC733108.ogg.npy,lewduc1
zitcis1_XC180969.ogg.npy,zitcis1
grnwar1_XC598919.ogg.npy,grnwar1
