spectrogram,label,label_idx
ashdro1_XC290004.ogg.npy,ashdro1,1
blhori1_XC643938.ogg.npy,blhori1,18
scamin3_XC134751.ogg.npy,scamin3,150
houcro1_XC293534.ogg.npy,houcro1,81
brnshr_XC458650.ogg.npy,brnshr,27
nutman_XC581589.ogg.npy,nutman,120
bkskit1_XC360649.ogg.npy,bkskit1,13
rorpar_XC267024.ogg.npy,rorpar,143
darter2_XC190983.ogg.npy,darter2,52
rocpig_XC785037.ogg.npy,rocpig,142
plapri1_XC283451.ogg.npy,plapri1,129
lirplo_XC585985.ogg.npy,lirplo,105
blaeag1_XC509708.ogg.npy,blaeag1,16
houcro1_XC756610.ogg.npy,houcro1,81
commyn_XC379535.ogg.npy,commyn,41
commoo3_XC631062.ogg.npy,commoo3,40
grnsan_XC814717.ogg.npy,grnsan,71
eaywag1_XC616907.ogg.npy,eaywag1,53
comros_XC204984.ogg.npy,comros,43
bkskit1_XC360651.ogg.npy,bkskit1,13
grewar3_XC684275.ogg.npy,grewar3,70
houspa_XC367543.ogg.npy,houspa,82
indrol2_XC116750.ogg.npy,indrol2,86
eurcoo_XC689813.ogg.npy,eurcoo,57
whbsho3_XC826137.ogg.npy,whbsho3,168
grecou1_XC632739.ogg.npy,grecou1,64
comtai1_XC555514.ogg.npy,comtai1,45
bkskit1_XC416239.ogg.npy,bkskit1,13
pursun4_XC336746.ogg.npy,pursun4,134
spodov_XC725833.ogg.npy,spodov,155
vefnut1_XC327427.ogg.npy,vefnut1,163
crseag1_XC683310.ogg.npy,crseag1,50
bkskit1_XC360634.ogg.npy,bkskit1,13
bkwsti_XC541491.ogg.npy,bkwsti,14
ruftre2_XC469370.ogg.npy,ruftre2,146
plaflo1_XC267491.ogg.npy,plaflo1,128
greegr_XC161538.ogg.npy,greegr,65
asikoe2_XC806568.ogg.npy,asikoe2,4
comkin1_XC511649.ogg.npy,comkin1,39
litspi1_XC614428.ogg.npy,litspi1,108
ingori1_XC755735.ogg.npy,ingori1,88
asikoe2_XC345305.ogg.npy,asikoe2,4
eurcoo_XC633391.ogg.npy,eurcoo,57
comtai1_XC788769.ogg.npy,comtai1,45
kenplo1_XC456725.ogg.npy,kenplo1,98
thbwar1_XC727519.ogg.npy,thbwar1,160
rufbab3_XC362763.ogg.npy,rufbab3,145
houspa_XC837396.ogg.npy,houspa,82
comsan_XC571437.ogg.npy,comsan,44
comgre_XC592029.ogg.npy,comgre,37
comior1_XC631472.ogg.npy,comior1,38
asikoe2_XC727348.ogg.npy,asikoe2,4
bcnher_XC669542.ogg.npy,bcnher,10
lirplo_XC834738.ogg.npy,lirplo,105
lirplo_XC654972.ogg.npy,lirplo,105
brcful1_XC629435.ogg.npy,brcful1,24
zitcis1_XC146955.ogg.npy,zitcis1,181
oripip1_XC610929.ogg.npy,oripip1,122
comsan_XC528638.ogg.npy,comsan,44
eurcoo_XC648129.ogg.npy,eurcoo,57
whbwat1_XC712738.ogg.npy,whbwat1,171
eucdov_XC791264.ogg.npy,eucdov,55
grtdro1_XC298846.ogg.npy,grtdro1,73
eurcoo_XC726561.ogg.npy,eurcoo,57
grywag_XC802631.ogg.npy,grywag,76
comgre_XC740788.ogg.npy,comgre,37
piebus1_XC240349.ogg.npy,piebus1,125
insowl1_XC141663.ogg.npy,insowl1,91
woosan_XC733182.ogg.npy,woosan,177
piekin1_XC601791.ogg.npy,piekin1,126
comkin1_XC506782.ogg.npy,comkin1,39
rewlap1_XC342418.ogg.npy,rewlap1,141
eurcoo_XC414928.ogg.npy,eurcoo,57
rorpar_XC267519.ogg.npy,rorpar,143
brnhao1_XC823509.ogg.npy,brnhao1,26
rewbul_XC490875.ogg.npy,rewbul,140
spoowl1_XC768277.ogg.npy,spoowl1,156
whtkin2_XC392132.ogg.npy,whtkin2,176
greegr_XC116014.ogg.npy,greegr,65
rorpar_XC548853.ogg.npy,rorpar,143
sohmyn1_XC651303.ogg.npy,sohmyn1,153
litegr_XC147857.ogg.npy,litegr,106
grywag_XC483466.ogg.npy,grywag,76
compea_XC316933.ogg.npy,compea,42
blakit1_XC493737.ogg.npy,blakit1,17
bcnher_XC827289.ogg.npy,bcnher,10
brcful1_XC296412.ogg.npy,brcful1,24
whiter2_XC185153.ogg.npy,whiter2,174
commoo3_XC563723.ogg.npy,commoo3,40
brcful1_XC666155.ogg.npy,brcful1,24
crbsun2_XC208809.ogg.npy,crbsun2,47
comior1_XC425924.ogg.npy,comior1,38
wemhar1_XC572755.ogg.npy,wemhar1,166
bkwsti_XC553529.ogg.npy,bkwsti,14
sohmyn1_XC651285.ogg.npy,sohmyn1,153
rorpar_XC855825.ogg.npy,rorpar,143
bkwsti_XC277296.ogg.npy,bkwsti,14
bkwsti_XC269382.ogg.npy,bkwsti,14
gybpri1_XC786977.ogg.npy,gybpri1,77
gargan_XC733433.ogg.npy,gargan,59
wemhar1_XC146899.ogg.npy,wemhar1,166
woosan_XC145349.ogg.npy,woosan,177
eucdov_XC121001.ogg.npy,eucdov,55
comgre_XC595376.ogg.npy,comgre,37
blhori1_XC209870.ogg.npy,blhori1,18
zitcis1_XC179877.ogg.npy,zitcis1,181
insbab1_XC206390.ogg.npy,insbab1,90
zitcis1_XC289351.ogg.npy,zitcis1,181
zitcis1_XC302781.ogg.npy,zitcis1,181
zitcis1_XC563799.ogg.npy,zitcis1,181
whbwag1_XC267081.ogg.npy,whbwag1,170
grtdro1_XC721648.ogg.npy,grtdro1,73
grnsan_XC740533.ogg.npy,grnsan,71
eurcoo_XC616975.ogg.npy,eurcoo,57
comtai1_XC464773.ogg.npy,comtai1,45
rerswa1_XC330070.ogg.npy,rerswa1,138
lirplo_XC652339.ogg.npy,lirplo,105
graher1_XC695753.ogg.npy,graher1,62
bladro1_XC737858.ogg.npy,bladro1,15
eucdov_XC555806.ogg.npy,eucdov,55
grefla1_XC775165.ogg.npy,grefla1,66
whrmun_XC711674.ogg.npy,whrmun,175
bkwsti_XC165708.ogg.npy,bkwsti,14
brnhao1_XC197755.ogg.npy,brnhao1,26
comros_XC484734.ogg.npy,comros,43
vefnut1_XC150835.ogg.npy,vefnut1,163
emedov2_XC308323.ogg.npy,emedov2,54
lirplo_XC597279.ogg.npy,lirplo,105
plapri1_XC142753.ogg.npy,plapri1,129
comros_XC289948.ogg.npy,comros,43
comgre_XC666308.ogg.npy,comgre,37
asikoe2_XC575566.ogg.npy,asikoe2,4
pursun4_XC514827.ogg.npy,pursun4,134
whbwag1_XC335601.ogg.npy,whbwag1,170
ruftre2_XC798637.ogg.npy,ruftre2,146
houspa_XC526399.ogg.npy,houspa,82
comkin1_XC499081.ogg.npy,comkin1,39
houspa_XC670181.ogg.npy,houspa,82
comkin1_XC586263.ogg.npy,comkin1,39
labcro1_XC845132.ogg.npy,labcro1,100
bcnher_XC815878.ogg.npy,bcnher,10
aspfly1_XC406639.ogg.npy,aspfly1,6
houspa_XC232921.ogg.npy,houspa,82
greegr_XC607342.ogg.npy,greegr,65
wemhar1_XC771167.ogg.npy,wemhar1,166
brcful1_XC296411.ogg.npy,brcful1,24
purher1_XC770875.ogg.npy,purher1,132
asikoe2_XC208907.ogg.npy,asikoe2,4
zitcis1_XC378696.ogg.npy,zitcis1,181
bkwsti_XC807132.ogg.npy,bkwsti,14
brfowl1_XC124213.ogg.npy,brfowl1,25
purswa3_XC778689.ogg.npy,purswa3,135
greegr_XC605058.ogg.npy,greegr,65
lblwar1_XC470536.ogg.npy,lblwar1,102
comgre_XC237220.ogg.npy,comgre,37
commoo3_XC541951.ogg.npy,commoo3,40
compea_XC321544.ogg.npy,compea,42
bcnher_XC578200.ogg.npy,bcnher,10
piebus1_XC143254.ogg.npy,piebus1,125
lirplo_XC742885.ogg.npy,lirplo,105
comkin1_XC660702.ogg.npy,comkin1,39
ruftre2_XC122847.ogg.npy,ruftre2,146
greegr_XC508657.ogg.npy,greegr,65
comros_XC372699.ogg.npy,comros,43
cregos1_XC722764.ogg.npy,cregos1,48
ashwoo2_XC186765.ogg.npy,ashwoo2,3
eucdov_XC559635.ogg.npy,eucdov,55
lirplo_XC642220.ogg.npy,lirplo,105
litgre1_XC605090.ogg.npy,litgre1,107
blrwar1_XC566094.ogg.npy,blrwar1,20
ruftre2_XC207020.ogg.npy,ruftre2,146
mawthr1_XC197739.ogg.npy,mawthr1,116
blhori1_XC666144.ogg.npy,blhori1,18
graher1_XC673317.ogg.npy,graher1,62
grehor1_XC423284.ogg.npy,grehor1,67
tilwar1_XC189206.ogg.npy,tilwar1,162
comtai1_XC756635.ogg.npy,comtai1,45
whrmun_XC708253.ogg.npy,whrmun,175
brnshr_XC743388.ogg.npy,brnshr,27
malpar1_XC158217.ogg.npy,malpar1,112
bcnher_XC644598.ogg.npy,bcnher,10
placuc3_XC379545.ogg.npy,placuc3,127
piebus1_XC575100.ogg.npy,piebus1,125
spepic1_XC842835.ogg.npy,spepic1,154
rorpar_XC577652.ogg.npy,rorpar,143
rewbul_XC207908.ogg.npy,rewbul,140
barfly1_XC856367.ogg.npy,barfly1,8
litegr_XC841128.ogg.npy,litegr,106
graher1_XC801408.ogg.npy,graher1,62
comgre_XC696671.ogg.npy,comgre,37
spodov_XC642949.ogg.npy,spodov,155
grbeat1_XC572400.ogg.npy,grbeat1,63
whtkin2_XC720544.ogg.npy,whtkin2,176
commyn_XC208163.ogg.npy,commyn,41
brnhao1_XC352338.ogg.npy,brnhao1,26
sohmyn1_XC499660.ogg.npy,sohmyn1,153
graher1_XC518530.ogg.npy,graher1,62
comtai1_XC393229.ogg.npy,comtai1,45
purher1_XC670949.ogg.npy,purher1,132
grywag_XC711977.ogg.npy,grywag,76
hoopoe_XC724975.ogg.npy,hoopoe,80
litegr_XC629839.ogg.npy,litegr,106
asikoe2_XC540848.ogg.npy,asikoe2,4
litgre1_XC198950.ogg.npy,litgre1,107
grewar3_XC681734.ogg.npy,grewar3,70
woosan_XC342908.ogg.npy,woosan,177
grnsan_XC737052.ogg.npy,grnsan,71
blakit1_XC330332.ogg.npy,blakit1,17
wynlau1_XC619722.ogg.npy,wynlau1,178
lirplo_XC826563.ogg.npy,lirplo,105
bkskit1_XC353816.ogg.npy,bkskit1,13
stbkin1_XC150682.ogg.npy,stbkin1,158
whiter2_XC307305.ogg.npy,whiter2,174
eucdov_XC774642.ogg.npy,eucdov,55
comtai1_XC709268.ogg.npy,comtai1,45
whiter2_XC270177.ogg.npy,whiter2,174
graher1_XC576088.ogg.npy,graher1,62
hoopoe_XC281072.ogg.npy,hoopoe,80
crseag1_XC122033.ogg.npy,crseag1,50
whbwat1_XC442851.ogg.npy,whbwat1,171
piebus1_XC75085.ogg.npy,piebus1,125
stbkin1_XC266782.ogg.npy,stbkin1,158
brwowl1_XC637203.ogg.npy,brwowl1,30
barswa_XC579650.ogg.npy,barswa,9
comtai1_XC446621.ogg.npy,comtai1,45
comsan_XC834283.ogg.npy,comsan,44
zitcis1_XC722325.ogg.npy,zitcis1,181
commoo3_XC559848.ogg.npy,commoo3,40
rorpar_XC264083.ogg.npy,rorpar,143
comsan_XC146265.ogg.npy,comsan,44
cohcuc1_XC667557.ogg.npy,cohcuc1,35
lirplo_XC812121.ogg.npy,lirplo,105
houspa_XC695473.ogg.npy,houspa,82
grehor1_XC618913.ogg.npy,grehor1,67
asikoe2_XC435845.ogg.npy,asikoe2,4
litgre1_XC636136.ogg.npy,litgre1,107
lirplo_XC199596.ogg.npy,lirplo,105
bkcbul1_XC302749.ogg.npy,bkcbul1,11
gloibi_XC530552.ogg.npy,gloibi,60
blakit1_XC148437.ogg.npy,blakit1,17
blrwar1_XC375858.ogg.npy,blrwar1,20
comsan_XC513692.ogg.npy,comsan,44
litspi1_XC511719.ogg.npy,litspi1,108
zitcis1_XC374758.ogg.npy,zitcis1,181
houspa_XC468459.ogg.npy,houspa,82
grywag_XC323986.ogg.npy,grywag,76
insbab1_XC597014.ogg.npy,insbab1,90
lblwar1_XC402955.ogg.npy,lblwar1,102
grenig1_XC239295.ogg.npy,grenig1,69
litgre1_XC288741.ogg.npy,litgre1,107
barswa_XC660533.ogg.npy,barswa,9
indpit1_XC420544.ogg.npy,indpit1,84
comsan_XC835769.ogg.npy,comsan,44
jerbus2_XC581419.ogg.npy,jerbus2,94
bladro1_XC844082.ogg.npy,bladro1,15
litegr_XC507307.ogg.npy,litegr,106
gybpri1_XC302001.ogg.npy,gybpri1,77
labcro1_XC657628.ogg.npy,labcro1,100
commyn_XC187036.ogg.npy,commyn,41
rorpar_XC267025.ogg.npy,rorpar,143
plapri1_XC777461.ogg.npy,plapri1,129
comkin1_XC591023.ogg.npy,comkin1,39
eurcoo_XC289328.ogg.npy,eurcoo,57
bkwsti_XC665454.ogg.npy,bkwsti,14
grewar3_XC507436.ogg.npy,grewar3,70
indtit1_XC497091.ogg.npy,indtit1,87
grnsan_XC668290.ogg.npy,grnsan,71
comtai1_XC747062.ogg.npy,comtai1,45
commoo3_XC411754.ogg.npy,commoo3,40
grewar3_XC568878.ogg.npy,grewar3,70
woosan_XC335152.ogg.npy,woosan,177
forwag1_XC267114.ogg.npy,forwag1,58
rerswa1_XC267443.ogg.npy,rerswa1,138
blhori1_XC73045.ogg.npy,blhori1,18
dafbab1_XC497291.ogg.npy,dafbab1,51
eucdov_XC420573.ogg.npy,eucdov,55
commyn_XC812212.ogg.npy,commyn,41
comsan_XC385914.ogg.npy,comsan,44
houcro1_XC777634.ogg.npy,houcro1,81
comros_XC766284.ogg.npy,comros,43
barswa_XC643983.ogg.npy,barswa,9
compea_XC126243.ogg.npy,compea,42
comgre_XC747467.ogg.npy,comgre,37
shikra1_XC575199.ogg.npy,shikra1,151
gybpri1_XC683306.ogg.npy,gybpri1,77
marsan_XC492007.ogg.npy,marsan,115
commoo3_XC608166.ogg.npy,commoo3,40
houcro1_XC116613.ogg.npy,houcro1,81
whbwat1_XC610776.ogg.npy,whbwat1,171
barswa_XC619830.ogg.npy,barswa,9
hoopoe_XC646742.ogg.npy,hoopoe,80
gyhcaf1_XC490228.ogg.npy,gyhcaf1,78
comfla1_XC401922.ogg.npy,comfla1,36
graher1_XC772085.ogg.npy,graher1,62
comgre_XC675806.ogg.npy,comgre,37
comior1_XC600906.ogg.npy,comior1,38
comros_XC199231.ogg.npy,comros,43
grnsan_XC548796.ogg.npy,grnsan,71
grewar3_XC570205.ogg.npy,grewar3,70
grejun2_XC776891.ogg.npy,grejun2,68
ashdro1_XC388240.ogg.npy,ashdro1,1
gybpri1_XC802192.ogg.npy,gybpri1,77
grywag_XC595778.ogg.npy,grywag,76
rorpar_XC680468.ogg.npy,rorpar,143
comros_XC145107.ogg.npy,comros,43
greegr_XC304770.ogg.npy,greegr,65
litswi1_XC443710.ogg.npy,litswi1,109
eucdov_XC589369.ogg.npy,eucdov,55
inbrob1_XC312134.ogg.npy,inbrob1,83
comior1_XC737583.ogg.npy,comior1,38
copbar1_XC574972.ogg.npy,copbar1,46
rocpig_XC453906.ogg.npy,rocpig,142
hoopoe_XC428912.ogg.npy,hoopoe,80
wemhar1_XC628279.ogg.npy,wemhar1,166
barswa_XC764315.ogg.npy,barswa,9
pabflo1_XC475572.ogg.npy,pabflo1,123
litegr_XC576993.ogg.npy,litegr,106
categr_XC379067.ogg.npy,categr,33
comkin1_XC404685.ogg.npy,comkin1,39
rorpar_XC199488.ogg.npy,rorpar,143
ruftre2_XC571494.ogg.npy,ruftre2,146
grnsan_XC819014.ogg.npy,grnsan,71
categr_XC734226.ogg.npy,categr,33
houspa_XC511607.ogg.npy,houspa,82
commoo3_XC742084.ogg.npy,commoo3,40
ashdro1_XC855534.ogg.npy,ashdro1,1
barswa_XC412707.ogg.npy,barswa,9
grtdro1_XC450268.ogg.npy,grtdro1,73
grywag_XC790992.ogg.npy,grywag,76
rorpar_XC575955.ogg.npy,rorpar,143
grtdro1_XC150852.ogg.npy,grtdro1,73
whiter2_XC680271.ogg.npy,whiter2,174
grywag_XC747321.ogg.npy,grywag,76
comkin1_XC149671.ogg.npy,comkin1,39
eurcoo_XC312100.ogg.npy,eurcoo,57
stbkin1_XC478784.ogg.npy,stbkin1,158
bcnher_XC73031.ogg.npy,bcnher,10
grnsan_XC829497.ogg.npy,grnsan,71
graher1_XC716012.ogg.npy,graher1,62
gyhcaf1_XC345683.ogg.npy,gyhcaf1,78
eurcoo_XC636191.ogg.npy,eurcoo,57
blhori1_XC296430.ogg.npy,blhori1,18
eaywag1_XC591943.ogg.npy,eaywag1,53
zitcis1_XC690387.ogg.npy,zitcis1,181
oripip1_XC439002.ogg.npy,oripip1,122
brcful1_XC618086.ogg.npy,brcful1,24
crseag1_XC810563.ogg.npy,crseag1,50
comros_XC834433.ogg.npy,comros,43
graher1_XC150273.ogg.npy,graher1,62
commyn_XC519458.ogg.npy,commyn,41
graher1_XC584531.ogg.npy,graher1,62
asiope1_XC686229.ogg.npy,asiope1,5
plhpar1_XC197608.ogg.npy,plhpar1,130
greegr_XC441197.ogg.npy,greegr,65
grywag_XC854585.ogg.npy,grywag,76
blakit1_XC270446.ogg.npy,blakit1,17
comgre_XC134369.ogg.npy,comgre,37
pabflo1_XC207734.ogg.npy,pabflo1,123
bkwsti_XC646401.ogg.npy,bkwsti,14
btbeat1_XC779878.ogg.npy,btbeat1,31
greegr_XC202074.ogg.npy,greegr,65
categr_XC393573.ogg.npy,categr,33
gloibi_XC785629.ogg.npy,gloibi,60
comkin1_XC580133.ogg.npy,comkin1,39
comior1_XC590311.ogg.npy,comior1,38
hoopoe_XC570613.ogg.npy,hoopoe,80
comior1_XC198430.ogg.npy,comior1,38
grecou1_XC464298.ogg.npy,grecou1,64
cohcuc1_XC443586.ogg.npy,cohcuc1,35
pursun4_XC541651.ogg.npy,pursun4,134
blrwar1_XC663462.ogg.npy,blrwar1,20
insbab1_XC213330.ogg.npy,insbab1,90
whbwat1_XC705580.ogg.npy,whbwat1,171
comsan_XC632676.ogg.npy,comsan,44
grecou1_XC676588.ogg.npy,grecou1,64
stbkin1_XC306329.ogg.npy,stbkin1,158
grywag_XC561705.ogg.npy,grywag,76
ashpri1_XC400635.ogg.npy,ashpri1,2
kenplo1_XC333824.ogg.npy,kenplo1,98
purher1_XC576564.ogg.npy,purher1,132
woosan_XC795922.ogg.npy,woosan,177
grywag_XC315730.ogg.npy,grywag,76
grehor1_XC423285.ogg.npy,grehor1,67
wemhar1_XC741272.ogg.npy,wemhar1,166
crseag1_XC539092.ogg.npy,crseag1,50
rocpig_XC636632.ogg.npy,rocpig,142
wemhar1_XC42182.ogg.npy,wemhar1,166
houspa_XC786489.ogg.npy,houspa,82
woosan_XC554677.ogg.npy,woosan,177
whbwat1_XC253420.ogg.npy,whbwat1,171
graher1_XC431402.ogg.npy,graher1,62
cregos1_XC704441.ogg.npy,cregos1,48
grywag_XC603830.ogg.npy,grywag,76
barswa_XC376773.ogg.npy,barswa,9
marsan_XC714812.ogg.npy,marsan,115
litswi1_XC443707.ogg.npy,litswi1,109
categr_XC787338.ogg.npy,categr,33
woosan_XC833459.ogg.npy,woosan,177
lirplo_XC484440.ogg.npy,lirplo,105
aspfly1_XC210237.ogg.npy,aspfly1,6
commoo3_XC733888.ogg.npy,commoo3,40
nutman_XC447362.ogg.npy,nutman,120
grywag_XC320627.ogg.npy,grywag,76
litegr_XC138320.ogg.npy,litegr,106
tibfly3_XC512702.ogg.npy,tibfly3,161
comgre_XC455424.ogg.npy,comgre,37
whrmun_XC178300.ogg.npy,whrmun,175
eucdov_XC324031.ogg.npy,eucdov,55
rerswa1_XC800474.ogg.npy,rerswa1,138
eucdov_XC726671.ogg.npy,eucdov,55
grywag_XC621630.ogg.npy,grywag,76
spodov_XC519900.ogg.npy,spodov,155
thbwar1_XC485019.ogg.npy,thbwar1,160
comgre_XC667785.ogg.npy,comgre,37
lirplo_XC651954.ogg.npy,lirplo,105
eaywag1_XC587265.ogg.npy,eaywag1,53
purher1_XC827209.ogg.npy,purher1,132
gloibi_XC800219.ogg.npy,gloibi,60
comkin1_XC462870.ogg.npy,comkin1,39
bkskit1_XC198489.ogg.npy,bkskit1,13
commyn_XC555308.ogg.npy,commyn,41
whbwoo2_XC319054.ogg.npy,whbwoo2,172
rocpig_XC513867.ogg.npy,rocpig,142
eaywag1_XC800164.ogg.npy,eaywag1,53
laudov1_XC365842.ogg.npy,laudov1,101
litgre1_XC637547.ogg.npy,litgre1,107
eurcoo_XC464761.ogg.npy,eurcoo,57
bladro1_XC113201.ogg.npy,bladro1,15
wemhar1_XC447132.ogg.npy,wemhar1,166
bkrfla1_XC795413.ogg.npy,bkrfla1,12
blhori1_XC761268.ogg.npy,blhori1,18
cregos1_XC682319.ogg.npy,cregos1,48
wemhar1_XC377180.ogg.npy,wemhar1,166
greegr_XC847143.ogg.npy,greegr,65
lirplo_XC581105.ogg.npy,lirplo,105
crseag1_XC529891.ogg.npy,crseag1,50
grewar3_XC507658.ogg.npy,grewar3,70
graher1_XC569911.ogg.npy,graher1,62
houspa_XC630629.ogg.npy,houspa,82
blrwar1_XC376503.ogg.npy,blrwar1,20
whiter2_XC338842.ogg.npy,whiter2,174
eaywag1_XC526963.ogg.npy,eaywag1,53
comros_XC563797.ogg.npy,comros,43
blnmon1_XC150934.ogg.npy,blnmon1,19
rufbab3_XC165293.ogg.npy,rufbab3,145
purher1_XC825841.ogg.npy,purher1,132
grywag_XC456036.ogg.npy,grywag,76
graher1_XC598266.ogg.npy,graher1,62
litegr_XC590347.ogg.npy,litegr,106
rorpar_XC516402.ogg.npy,rorpar,143
lirplo_XC179512.ogg.npy,lirplo,105
grnsan_XC674391.ogg.npy,grnsan,71
spodov_XC157874.ogg.npy,spodov,155
eaywag1_XC486875.ogg.npy,eaywag1,53
comgre_XC635498.ogg.npy,comgre,37
commyn_XC623016.ogg.npy,commyn,41
lesyel1_XC73967.ogg.npy,lesyel1,103
bkwsti_XC822852.ogg.npy,bkwsti,14
comkin1_XC603416.ogg.npy,comkin1,39
rorpar_XC796890.ogg.npy,rorpar,143
comior1_XC164666.ogg.npy,comior1,38
commoo3_XC175417.ogg.npy,commoo3,40
bkskit1_XC352482.ogg.npy,bkskit1,13
greegr_XC161279.ogg.npy,greegr,65
grywag_XC596823.ogg.npy,grywag,76
grtdro1_XC320570.ogg.npy,grtdro1,73
graher1_XC497254.ogg.npy,graher1,62
grnwar1_XC646406.ogg.npy,grnwar1,72
eaywag1_XC587640.ogg.npy,eaywag1,53
blakit1_XC764320.ogg.npy,blakit1,17
blhori1_XC390348.ogg.npy,blhori1,18
grecou1_XC529843.ogg.npy,grecou1,64
grewar3_XC378013.ogg.npy,grewar3,70
kenplo1_XC338268.ogg.npy,kenplo1,98
blrwar1_XC113371.ogg.npy,blrwar1,20
gybpri1_XC576908.ogg.npy,gybpri1,77
wemhar1_XC795641.ogg.npy,wemhar1,166
comfla1_XC620866.ogg.npy,comfla1,36
barswa_XC575358.ogg.npy,barswa,9
ruftre2_XC239890.ogg.npy,ruftre2,146
woosan_XC820544.ogg.npy,woosan,177
plapri1_XC403528.ogg.npy,plapri1,129
rocpig_XC419252.ogg.npy,rocpig,142
commoo3_XC557180.ogg.npy,commoo3,40
kerlau2_XC386970.ogg.npy,kerlau2,99
eurcoo_XC545945.ogg.npy,eurcoo,57
hoopoe_XC469245.ogg.npy,hoopoe,80
lirplo_XC485450.ogg.npy,lirplo,105
labcro1_XC787757.ogg.npy,labcro1,100
comros_XC659628.ogg.npy,comros,43
eaywag1_XC644456.ogg.npy,eaywag1,53
rorpar_XC832306.ogg.npy,rorpar,143
comsan_XC554764.ogg.npy,comsan,44
eucdov_XC688721.ogg.npy,eucdov,55
brnshr_XC456210.ogg.npy,brnshr,27
shikra1_XC723548.ogg.npy,shikra1,151
bkwsti_XC646779.ogg.npy,bkwsti,14
asikoe2_XC478476.ogg.npy,asikoe2,4
rorpar_XC36899.ogg.npy,rorpar,143
indrob1_XC531016.ogg.npy,indrob1,85
eucdov_XC553935.ogg.npy,eucdov,55
graher1_XC586937.ogg.npy,graher1,62
grnsan_XC713481.ogg.npy,grnsan,71
blrwar1_XC158483.ogg.npy,blrwar1,20
litgre1_XC647900.ogg.npy,litgre1,107
grewar3_XC574996.ogg.npy,grewar3,70
bkwsti_XC733196.ogg.npy,bkwsti,14
grynig2_XC575171.ogg.npy,grynig2,75
grewar3_XC811701.ogg.npy,grewar3,70
rewlap1_XC319016.ogg.npy,rewlap1,141
nutman_XC295802.ogg.npy,nutman,120
bkwsti_XC663366.ogg.npy,bkwsti,14
commyn_XC663069.ogg.npy,commyn,41
rorpar_XC293078.ogg.npy,rorpar,143
bkwsti_XC216812.ogg.npy,bkwsti,14
comgre_XC767693.ogg.npy,comgre,37
rocpig_XC74355.ogg.npy,rocpig,142
houspa_XC443751.ogg.npy,houspa,82
bkskit1_XC433766.ogg.npy,bkskit1,13
woosan_XC670441.ogg.npy,woosan,177
zitcis1_XC745113.ogg.npy,zitcis1,181
comsan_XC429319.ogg.npy,comsan,44
blrwar1_XC659087.ogg.npy,blrwar1,20
commoo3_XC565335.ogg.npy,commoo3,40
zitcis1_XC179033.ogg.npy,zitcis1,181
bkwsti_XC477369.ogg.npy,bkwsti,14
grywag_XC798212.ogg.npy,grywag,76
tibfly3_XC646900.ogg.npy,tibfly3,161
grecou1_XC816863.ogg.npy,grecou1,64
eaywag1_XC489391.ogg.npy,eaywag1,53
eucdov_XC608606.ogg.npy,eucdov,55
cregos1_XC578800.ogg.npy,cregos1,48
houspa_XC167639.ogg.npy,houspa,82
rorpar_XC348243.ogg.npy,rorpar,143
grewar3_XC838979.ogg.npy,grewar3,70
blrwar1_XC135408.ogg.npy,blrwar1,20
bwfshr1_XC829341.ogg.npy,bwfshr1,32
spodov_XC116499.ogg.npy,spodov,155
grtdro1_XC687594.ogg.npy,grtdro1,73
lblwar1_XC265872.ogg.npy,lblwar1,102
gloibi_XC108823.ogg.npy,gloibi,60
brakit1_XC208283.ogg.npy,brakit1,22
marsan_XC184467.ogg.npy,marsan,115
eurcoo_XC709292.ogg.npy,eurcoo,57
bcnher_XC826993.ogg.npy,bcnher,10
grnwar1_XC724565.ogg.npy,grnwar1,72
grewar3_XC293679.ogg.npy,grewar3,70
rossta2_XC834520.ogg.npy,rossta2,144
piekin1_XC686233.ogg.npy,piekin1,126
hoopoe_XC467856.ogg.npy,hoopoe,80
houspa_XC345819.ogg.npy,houspa,82
eaywag1_XC748902.ogg.npy,eaywag1,53
litspi1_XC216928.ogg.npy,litspi1,108
asikoe2_XC665230.ogg.npy,asikoe2,4
houspa_XC186305.ogg.npy,houspa,82
wemhar1_XC308735.ogg.npy,wemhar1,166
grnsan_XC580468.ogg.npy,grnsan,71
indrol2_XC116749.ogg.npy,indrol2,86
whbwoo2_XC400610.ogg.npy,whbwoo2,172
eurcoo_XC176779.ogg.npy,eurcoo,57
litegr_XC309390.ogg.npy,litegr,106
grewar3_XC598963.ogg.npy,grewar3,70
litegr_XC576988.ogg.npy,litegr,106
comros_XC415119.ogg.npy,comros,43
emedov2_XC786576.ogg.npy,emedov2,54
commyn_XC680915.ogg.npy,commyn,41
asikoe2_XC807619.ogg.npy,asikoe2,4
zitcis1_XC572732.ogg.npy,zitcis1,181
aspswi1_XC397352.ogg.npy,aspswi1,7
comior1_XC237576.ogg.npy,comior1,38
nutman_XC382151.ogg.npy,nutman,120
eaywag1_XC403563.ogg.npy,eaywag1,53
purher1_XC676690.ogg.npy,purher1,132
whbbul2_XC366608.ogg.npy,whbbul2,167
bkskit1_XC361614.ogg.npy,bkskit1,13
grewar3_XC423319.ogg.npy,grewar3,70
greegr_XC605059.ogg.npy,greegr,65
blrwar1_XC621304.ogg.npy,blrwar1,20
houspa_XC784202.ogg.npy,houspa,82
rorpar_XC209562.ogg.npy,rorpar,143
